675,675,Kamwangi,,ACTIVE
751,751,Kamweti,,ACTIVE
936,936,Kanamai,,ACTIVE
726,726,Kandara,,ACTIVE
743,743,Kandongu,,ACTIVE
1184,1184,Kanduyi,,ACTIVE
747,747,Kangaita,,ACTIVE
723,723,Kangari,,ACTIVE
950,950,Kangaru,,ACTIVE
666,666,Kangemi,,ACTIVE
1047,1047,Kangeta,,ACTIVE
988,988,Kangundo,,ACTIVE
551,551,Kangundo,,ACTIVE
945,945,Kanja,,ACTIVE
1059,1059,Kanyakine,,ACTIVE
587,587,Kanyanya,,ACTIVE
943,943,Kanyuambora,,ACTIVE
1493,1493,Kapenguria,,ACTIVE
1510,1510,Kapkatet,,ACTIVE
1611,1611,Kapkures,,ACTIVE
1506,1506,Kaplong,,ACTIVE
1465,1465,Kapsabet,,ACTIVE
1620,1620,Kapsaos,,ACTIVE
1517,1517,Kapsoit,,ACTIVE
1201,1201,Kapsokwony,,ACTIVE
1464,1464,Kapsowar,,ACTIVE
1485,1485,Kapsoya,,ACTIVE
1595,1595,Kapsoya,,ACTIVE
1516,1516,Kapsuser,,ACTIVE
1596,1596,Kaptagat,,ACTIVE
1202,1202,Kaptama,,ACTIVE
1469,1469,Kaptumo,,ACTIVE
962,962,Karaba,,ACTIVE
807,807,Karatina,,ACTIVE
1317,1317,Karemo,,ACTIVE
650,650,Karen,,ACTIVE
1070,1070,Kariene,,ACTIVE
817,817,Karima,,ACTIVE
626,626,Kariobangi,,ACTIVE
636,636,Kariokor,,ACTIVE
1606,1606,Karuna Meibeki,,ACTIVE
685,685,Karuri,,ACTIVE
942,942,Karurumo,,ACTIVE
1213,1213,Kasarani,,ACTIVE
797,797,Kasigau,,ACTIVE
954,954,Kathangariri,,ACTIVE
944,944,Kathangeri,,ACTIVE
1060,1060,Kathera,,ACTIVE
552,552,Kathiani,,ACTIVE
554,554,Kathonzweni,,ACTIVE
998,998,Kathonzweni,,ACTIVE
1368,1368,Katito,,ACTIVE
969,969,Katse,,ACTIVE
1007,1007,Katulani,,ACTIVE
659,659,Kawangware,,ACTIVE
633,633,Kayole,,ACTIVE
1454,1454,Kebirigo,,ACTIVE
1520,1520,Kedowa,,ACTIVE
1412,1412,Kegogi,,ACTIVE
